PDS Client Code,Client Name,PDS Product Code,Cession ID#,Active To,To be uploaded,Status,PULLED 9/23,AVAILABLE UNDER NEW LOG IN,Future Development
PORC140804,"LeoneRIC Reinsurance, Ltd. ",Etch_PORC_A,,-,NO,,y,,
PORC140804,"LeoneRIC Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC140804,"LeoneRIC Reinsurance, Ltd. ",GAP_PORC,,-,NO,,y,,
PORC140804,"LeoneRIC Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC110349,"Light Brothers Reinsurance Company, Ltd.",Etch_PORC_A,,-,NO,,y,,
PORC110349,"Light Brothers Reinsurance Company, Ltd.",Etch_PORC,,-,NO,,y,,
PORC110349,"Light Brothers Reinsurance Company, Ltd.",VESC_SC-PORC_A,,-,NO,,y,,
PORC110349,"Light Brothers Reinsurance Company, Ltd.",VESC_SC-PORC,,-,NO,,y,,
PORC040211,"Linden Reinsurance, Ltd. ",DIM_PORC,,01/31/18,NO,,Y,,
PORC040211,"Linden Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC040211,"Linden Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC040211,"Linden Reinsurance, Ltd. ",VESC_SC-PORC,3429,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_CL-PORC_A,8635,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_HT-PORC_A,8643,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",Chemical_PORC_A,4507,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",Etch_PORC_A,3419,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",LP_PORC_A,3421,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",PPM-PORC_A,3425,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",PPM_PORC,,12/01/18,NO,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_KR-PORC_A,3420,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_LD-PORC_A,5295,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_PW-PORC_A,8556,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_SC-PORC_A,3428,,YES,,Y,,
PORC110144,"Linden Reinsurance, Ltd. ",VESC_SC-PORC,3427,,YES,,Y,,
PORC110205,"Lion Crusader fka Dukes 69-70 Reinsurance, Ltd. ",LP_PORC_A,7900,,YES,CHECK VS PORC200404,Y,,
PORC110205,"Lion Crusader fka Dukes 69-70 Reinsurance, Ltd. ",LP_PORC,7901,,YES,CHECK VS PORC200404,Y,,
PORC110205,"Lion Crusader fka Dukes 69-70 Reinsurance, Ltd. ",PPM-PORC_A,7899,,YES,CHECK VS PORC200404,Y,,
PORC110205,"Lion Crusader fka Dukes 69-70 Reinsurance, Ltd. ",VESC_SC-PORC_A,7987,,YES,CHECK VS PORC200404,Y,,
PORC110205,"Lion Crusader fka Dukes 69-70 Reinsurance, Ltd. ",VESC_SC-PORC,,12/30/22,NO,,Y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",LP_PORC_A,7900,,YES,CHECK VS PORC110205,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",LP_PORC,7901,,YES,CHECK VS PORC110205,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",PPM-PORC_A,7899,,YES,CHECK VS PORC110205,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",VESC_SC-PORC_A,7897,,YES,CHECK VS PORC110205,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",VESC_SC-PORC,,12/30/22,NO,,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",LP_PORC_A,7241,,YES,,y,,
PORC200404,"Lion Crusader Reinsurance, Inc. ",VESC_SC-PORC_A,7242,,YES,,y,,
PORC170901,"LMMS Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC170901,"LMMS Reinsurance, Ltd. ",VESC_SC-PORC_P,,-,NO,,y,,
PORC210103,"Long Lake Reinsurance, Ltd. ",VESC_SC-PORC_A,7686,,YES,,y,,
PORC141202,"LPF Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC141202,"LPF Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC190701,"Lucky 7 Reinsurance, Ltd. ",Etch_PORC_A,8655,,YES,,y,,
PORC201202,"M Hegney Investments Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC201202,"M Hegney Investments Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC190104,"M. Peters Reinsurance, Ltd. ",GAP_PORC,,-,NO,,y,,
PORC190104,"M. Peters Reinsurance, Ltd. ",PPM-PORC_A,,-,NO,,y,,
PORC190104,"M. Peters Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC190104,"M. Peters Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC190104,"M. Peters Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC211209,"M2D2 Reinsurance, Inc.",VESC_SC-PORC_P,8118,,YES,,y,,Equation included in Product Mapping
PORC040208,"MaCast Reinsurance, Ltd.",DIM_PORC,,-,NO,,Y,,
PORC040208,"MaCast Reinsurance, Ltd.",VESC_SC-PORC,,12/31/21,NO,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",GAP_PORC_A,3433,,YES,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",GAP_PORC,,12/30/22,NO,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",LP_PORC_A,3436,,YES,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",LP_PORC,3435,,YES,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",PPM_PORC_A,,12/31/21,NO,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_KR-PORC_A,3434,,YES,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_PW-PORC_A,8240,,YES,,Y,,
PORC110106,"MaCast Reinsurance, Ltd. ",EL_PORC_A,7547,,YES,Need to clear mapping,Y,,mappings need to be reset
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_CL-PORC_A,5288,,YES,Need to clear mapping,Y,,mappings need to be reset
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_PC-PORC_A,4506,,YES,Need to clear mapping,Y,,mappings need to be reset
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_SC-PORC_A,3439,,YES,Need to clear mapping,Y,,mappings need to be reset
PORC110106,"MaCast Reinsurance, Ltd. ",VESC_SC-PORC,3440,,YES,Need to clear mapping,Y,,mappings need to be reset
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_HT-PORC_A,8594,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",Chemical_PORC_A,6913,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",GAP_PORC_A,6915,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",LP_PORC_A,6908,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",PPM-PORC_A,6914,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_LD-PORC_A,,04/30/22,NO,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_LW-PORC_A,6910,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_PC-PORC_A,6911,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_PC-PORC_A,6997,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_PW-PORC_A,8559,,YES,,y,,
PORC190402,"MACKEN Reinsurance, Ltd. ",VESC_SC-PORC_A,6912,,YES,,y,,
PORC190901,"Mark Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC130904,MASTER REINSURANCE LIMITED ,GAP_PORC_A,,-,NO,,y,,
PORC130904,MASTER REINSURANCE LIMITED ,PPM_PORC_A,,-,NO,,y,,
PORC130904,MASTER REINSURANCE LIMITED ,PPM_PORC,,-,NO,,y,,
PORC130904,MASTER REINSURANCE LIMITED ,VESC_SC-PORC_A,,-,NO,,y,,
PORC130904,MASTER REINSURANCE LIMITED ,VESC_SC-PORC,,-,NO,,y,,
PORC110126,"MCAS I Reinsurance, Ltd. ",VESC_CL-PORC_A,8592,,YES,,Y,,
PORC110126,"MCAS I Reinsurance, Ltd. ",VESC_SC-PORC_A,3448,,YES,,Y,,
PORC110126,"MCAS I Reinsurance, Ltd. ",VESC_SC-PORC,," 	12/2022",NO,,Y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC Chemical_PORC_A,,12/31/22,NO,,y,,Equation included in Product Mapping
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC Etch_PORC_A,,-,NO,,y,,* For Annual… Can newer date automatically replace??
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC Etch_PORC,,-,NO,,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC GAP_PORC_A,,12/31/22,NO,,y,,Equation included in Product Mapping
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC GAP_PORC,,12/31/22,NO,,y,,Equation included in Product Mapping
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC LP_PORC,7088,,YES,,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC VESC_SC-PORC,7092,,YES,,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",GAP_PORC_A,,12/31/22,NO,,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC LP_PORC_A,5169,,YES,Need to clear mapping,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",MC VESC_SC-PORC_A,5170,,YES,Need to clear mapping,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",LP_PORC_A,7089,,YES,Need to clear mapping,y,,
PORC161001,"McCluskey Family Reinsurance, Ltd. ",VESC_SC-PORC_A,7091,,YES,Need to clear mapping,y,,
PORC050602,"MDK Reinsurance, Ltd. ",Equis_SC-PORC,,-,NO,,Y,,
PORC050602,"MDK Reinsurance, Ltd. ",Etch_PORC,,-,NO,,Y,,
PORC050602,"MDK Reinsurance, Ltd. ",GIP_PORC,,-,NO,,Y,,
PORC050602,"MDK Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC050602,"MDK Reinsurance, Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC210309,"Meridian Reinsurance, Ltd. ",VESC_KR-PORC_A,8626,,YES,,y,,
PORC210309,"Meridian Reinsurance, Ltd. ",EL_PORC_A,7965,,YES,,y,,
PORC210309,"Meridian Reinsurance, Ltd. ",VESC_PW-PORC_A,8560,,YES,,y,,
PORC210309,"Meridian Reinsurance, Ltd. ",VESC_SC-PORC_A,7960,,YES,,y,,
PORC110351,"MERREM II Reinsurance, Ltd.",LP_PORC_A,3253,,YES,,y,,
PORC110351,"MERREM II Reinsurance, Ltd.",LP_PORC,3252,,YES,,y,,
PORC110351,"MERREM II Reinsurance, Ltd.",VESC_SC-PORC_A,3256,,YES,,y,,
PORC110351,"MERREM II Reinsurance, Ltd.",VESC_SC-PORC,,10/31/22,NO,,y,,
PORC090731,"MERREM II Reinsurance, Ltd. ",Equis_SC-PORC,,-,NO,,Y,,
PORC090731,"MERREM II Reinsurance, Ltd. ",LP_PORC,3254,,YES,,Y,,
PORC090731,"MERREM II Reinsurance, Ltd. ",VESC_SC-PORC,,12/31/19,NO,,Y,,
PORC050708,"MERREM Reinsurance Co., Ltd ",Equis_SC-PORC,,-,NO,,N,,
PORC031246,"MGB Reinsurance, LTD. ",Equis_SC-PORC,,-,NO,,Y,,
PORC190601,"Mid-Illini Reinsurance, Ltd. ",PPM-PORC_A,6917,,YES,,y,,
PORC190601,"Mid-Illini Reinsurance, Ltd. ",VESC_CL-PORC_A,6918,,YES,,y,,
PORC190601,"Mid-Illini Reinsurance, Ltd. ",VESC_LW-PORC_A,6919,,YES,,y,,
PORC190601,"Mid-Illini Reinsurance, Ltd. ",VESC_SC-PORC_A,6916,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_PC-PORC_A,8612,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_PR-PORC_A,8613,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,Chemical_PORC_A,2228,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,Etch_PORC_A,,11/30/22,NO,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,GAP_PORC_A,4527,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,LP_PORC_A,2229,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,PPM-PORC_A,5290,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_CL-PORC_A,8163,,YES,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_KR-PORC_A,,05/31/22,NO,,y,,
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_LW-PORC_A,,12/31/19,NO,,y,,Equation included in Product Mapping
PORC151101,Midwest Auto Store Reinsurance Limited ,VESC_SC-PORC_A,2231,,YES,,y,,Equation included in Product Mapping
PORC061002,"Mile High Reinsurance Co., Ltd. ",GAP_PORC,,-,NO,,Y,,
PORC061002,"Mile High Reinsurance Co., Ltd. ",GIP_PORC,,-,NO,,Y,,
PORC061002,"Mile High Reinsurance Co., Ltd. ",LP_PORC,,-,NO,,Y,,
PORC061002,"Mile High Reinsurance Co., Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC061002,"Mile High Reinsurance Co., Ltd. ",VscRefund_PORC,,-,NO,,Y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",Chemical_PORC_A,7462,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",GAP_PORC_A,7460,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",LP_PORC_A,7461,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",VESC_CL-PORC_A,7457,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",VESC_KR-PORC_A,7463,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",VESC_PC-PORC_A,7458,,YES,,y,,
PORC141203,"MIW Reinsurance fka MARKIT2ME Reinsurance, Ltd. ",VESC_SC-PORC_A,7459,,YES,,y,,
PORC110135,"MIW Reinsurance, Ltd. ",GAP_PORC_A,7417,,YES,,Y,,
PORC110135,"MIW Reinsurance, Ltd. ",GAP_PORC,,12/30/22,NO,,Y,,
PORC110135,"MIW Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC110135,"MIW Reinsurance, Ltd. ",VESC_SC-PORC_A,3452,,YES,,Y,,
PORC110135,"MIW Reinsurance, Ltd. ",VESC_SC-PORC,3451,,YES,,Y,,
PORC170701,"MKM Reinsurance, Ltd. ",Chemical_PORC_A,6989,,YES,,y,,
PORC170701,"MKM Reinsurance, Ltd. ",LP_PORC_A,5711,,YES,,y,,
PORC170701,"MKM Reinsurance, Ltd. ",VESC_SC-PORC_A,5712,,YES,,y,,Equation included in Product Mapping
PORC020204,MKMA Reinsurance,Equis_SC-PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,Etch_PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,GIP_PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,LP_PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,PPM_PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,VESC_LW-PORC,,-,NO,,Y,,
PORC020204,MKMA Reinsurance,VESC_SC-PORC,,-,NO,,Y,,
PORC220804,"Murphy RV Reinsurance, Inc. ",Chemical_PORC_A,8348,,YES,,Y,,
PORC220804,"Murphy RV Reinsurance, Inc. ",VESC_SC-PORC_P,8349,,YES,,Y,,
PORC190502,"NAJ Reinsurance, Ltd.",Chemical_PORC_A,6925,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",LP_PORC_A,6924,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",PPM-PORC_A,7240,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",VESC_CL-PORC_A,6923,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",VESC_KR-PORC_A,6922,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",VESC_PC-PORC_A,6921,,YES,,y,,
PORC190502,"NAJ Reinsurance, Ltd.",VESC_SC-PORC_A,6920,,YES,,y,,
PORC141201,"NFC Reinsurance, Ltd. ",GAP_PORC_A,2991,,YES,,y,,
PORC141201,"NFC Reinsurance, Ltd. ",LP_PORC_A,2992,,YES,,y,,
PORC141201,"NFC Reinsurance, Ltd. ",PPM-PORC_A,4570,,YES,,y,,
PORC141201,"NFC Reinsurance, Ltd. ",VESC_LW-PORC_A,2993,,YES,,y,,
PORC141201,"NFC Reinsurance, Ltd. ",VESC_SC-PORC_A,2994,,YES,,y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",EL_PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",Etch_PORC,,12/31/18,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",VESC_PC-PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",VscRefund_PORC,,10/31/19,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",Xtend_PORC,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",Chemical_PORC_A,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",Chemical_PORC,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",Etch_PORC,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",PPM_PORC_A,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",VESC_LW-PORC_A,,-,NO,,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",VESC_PC-PORC,,-,NO,,Y,,
PORC050803,"NickJen Reinsurance Co., Ltd. ",LP_PORC,8609,,YES,Need to clear mapping,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",LP_PORC_A,8608,,YES,Need to clear mapping,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",LP_PORC,8607,,YES,Need to clear mapping,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",VESC_SC-PORC_A,8611,,YES,Need to clear mapping,Y,,
PORC110508,"NickJen Reinsurance Co., Ltd. ",VESC_SC-PORC,8610,,YES,Need to clear mapping,Y,,
PORC090111,"NickJen Reinsurance Co., Ltd. - API (QS)",VESC_SC-PORC,,-,NO,,Y,,
PORC140807,"NietertRIC Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC140807,"NietertRIC Reinsurance, Ltd. ",GAP_PORC,,-,NO,,y,,
PORC140807,"NietertRIC Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC140807,"NietertRIC Reinsurance, Ltd. ",PPM_PORC,,-,NO,,y,,
PORC190703,"Off Road Divas Reinsurance, Ltd. ",Chemical_PORC_A,7196,,YES,,y,,
PORC190703,"Off Road Divas Reinsurance, Ltd. ",VESC_CL-PORC_A,7197,,YES,,y,,
PORC190703,"Off Road Divas Reinsurance, Ltd. ",VESC_KR-PORC_A,7198,,YES,,y,,
PORC190703,"Off Road Divas Reinsurance, Ltd. ",VESC_PR-PORC_A,,11/30/22,NO,,y,,
PORC190703,"Off Road Divas Reinsurance, Ltd. ",VESC_SC-PORC_A,7200,,YES,,y,,
PORC130902,"Ole Boy Reinsurance, Ltd. ",Chemical_PORC_A,3223,,YES,,y,,
PORC130902,"Ole Boy Reinsurance, Ltd. ",Chemical_PORC,3222,12/31/19,NO,,y,,
PORC130902,"Ole Boy Reinsurance, Ltd. ",VESC_SC-PORC_A,3225,,YES,,y,,
PORC130902,"Ole Boy Reinsurance, Ltd. ",VESC_SC-PORC,3224,,YES,,y,,
PORC140805,"OliverRIC Reinsurance, Ltd. ",PPM_PORC_A,,12/31/20,NO,,y,,
PORC080902,Olivia-N-Jordan Reinsurance fka JMM Doyle Reins ,EL_PORC, ,-,NO,,N,,
PORC080902,Olivia-N-Jordan Reinsurance fka JMM Doyle Reins ,Etch_PORC,,-,NO,,N,,
PORC080902,Olivia-N-Jordan Reinsurance fka JMM Doyle Reins ,LP_PORC,,-,NO,,N,,
PORC080902,Olivia-N-Jordan Reinsurance fka JMM Doyle Reins ,PPM_PORC,,-,NO,,N,,
PORC080902,Olivia-N-Jordan Reinsurance fka JMM Doyle Reins ,VESC_SC-PORC,,-,NO,,N,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",Chemical_PORC_A,3167,,YES,,y,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",Etch_PORC_A,3168,,YES,,y,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",GAP_PORC_A,,12/31/22,NO,,y,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",GAP_PORC,3169,,YES,,y,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",PPM-PORC_A,3172,,YES,,y,,
PORC140806,"PappasRIC Reinsurance, Ltd. ",PPM_PORC,,12/31/21,NO,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",VESC_LW-PORC_A,8625,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",Chemical_PORC_A,7977,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",GAP_PORC_A,7978,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",PPM-PORC_A,7979,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",VESC_CL-PORC_A,7981,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",VESC_PW-PORC_A,8557,,YES,,y,,
PORC210603,"Payne A-D Reinsurance, Inc. ",VESC_SC-PORC_A,7980,,YES,,y,,Equation included in Product Mapping
PORC040206,"Payne Warranty Reinsurance, Ltd. ",DIM_PORC,,-,NO,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",Chemical_PORC_A,3454,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",Chemical_PORC,,08/31/20,NO,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",GAP_PORC_A,3456,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",GAP_PORC,3455,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",PPM_PORC_A,3458,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",VESC_CL-PORC_A,7001,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",VESC_SC-PORC_A,3460,,YES,,Y,,
PORC110118,"Payne Warranty Reinsurance, Ltd. ",VESC_SC-PORC,3459,,YES,,Y,,
PORC080402,"Payne Warranty Reinsurance, Ltd. Eff. 2-1-2007 ",DIM_PORC,,-,NO,,Y,,
PORC080402,"Payne Warranty Reinsurance, Ltd. Eff. 2-1-2007 ",VESC_SC-PORC,3461,,YES,,Y,,* For Annual… Can newer date automatically replace??
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",Equis_SC-PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",Etch_PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",GIP_PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",LP_PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC051202,"Pepper Reinsurance fka Hampton Reinsurance, Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC080301,"Pepper Reinsurance, Ltd.",,,-,NO,,y,,
PORC080301,"Pepper Reinsurance, Ltd.",,,-,NO,,y,,
PORC080301,"Pepper Reinsurance, Ltd.",,,-,NO,,y,,
PORC080301,"Pepper Reinsurance, Ltd.",,,-,NO,,y,,
PORC080301,"Pepper Reinsurance, Ltd.",,,-,NO,,y,,
PORC150102,"Port City Partners Reinsurance, Ltd. ",LP_PORC_A,2870,,YES,,y,,
PORC150102,"Port City Partners Reinsurance, Ltd. ",LP_PORC,2869,,YES,,y,,
PORC160801,"Quatro Senderos Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC160801,"Quatro Senderos Reinsurance, Ltd. ",LP_PORC_A ,,-,NO,,y,,
PORC130802,"Quatros Futuras Reinsurance Company, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC130802,"Quatros Futuras Reinsurance Company, Ltd. ",GAP_PORC,,-,NO,,y,,
PORC130802,"Quatros Futuras Reinsurance Company, Ltd. ",LP_PORC_A,,-,NO,,y,,
PORC130802,"Quatros Futuras Reinsurance Company, Ltd. ",LP_PORC,,-,NO,,y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",Equis_SC-PORC,,-,NO,,Y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",GAP_PORC,,-,NO,,Y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",GIP_PORC,,-,NO,,Y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC060509,"R & D Investments Reinsurance, Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC170105,R. O. Davis Reinsurance Limited ,PPM_PORC_A,,-,NO,,y,,
PORC150703,"R. Peters II Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC150703,"R. Peters II Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC150703,"R. Peters II Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",Etch_PORC,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",GAP_PORC_A,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",GAP_PORC,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",GIP_PORC,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",VESC_SC-PORC_A,,-,NO,,y,,
PORC110357,"Ranchfund Reinsurance, LTD.",VESC_SC-PORC,,-,NO,,y,,
